price
11.71
11.06
10.85
11.01
12.05
12.91
13.77
66.23
90.05
80.1
95.01
57.6
58.85
61.22
101.38
109.25
111
127.01
127.37
68.69
41.42
60.51
44.01
15.95
15.96
15.97
15.92
15.97
20.68
65.04
109.93
125.52
125.02
107.16
98.38
100.25
89.93
97.07
93.67
98.52
119.54
130.59
134.18
62.03
37.14
50.09
50.03
16
14.08
14.16
14.38
14.51
16.93
17.94
19.92
19.97
60.05
78.03
109.91
109.97
109.99
119.91
124.48
138.08
141.1
145.69
144.82
109.97
62.6
65.56
39.9
17.24
14.1
13.99
13.96
14.04
14.2
14.2
14.68
19.99
39.28
50.04
56.5
49.26
19.99
15.05
14.02
13.74
18.66
21
47.49
39.79
42.59
59.97
44.66
14.96
13.77
13.85
14
14.29
24.99
91.57
143.89
150.43
175.37
155.52
150.02
142.06
137.09
134.71
137.74
100
109.96
144
134.4
95.08
65.18
50.06
24.21
13.74
13.66
13.52
13.39
13.34
13.53
33.72
101.06
109.98
99.96
105.04
109.98
100.08
90.51
68.23
63.01
80.44
100.09
110
109.96
89.09
55.75
83.47
84.44
21.2
11.97
11.33
11.28
11.31
19.4
78.94
90.68
86.08
84.97
88.01
90.49
109.92
103.65
91.32
70.08
75.69
94.94
120.79
125.26
56.92
53.69
66.79
55.01
21.61
13.93
14.02
14.13
14.26
31.02
50.31
55.06
78.05
99.85
109.94
109.91
94.93
82.35
75.28
72.33
78.17
90.07
109.98
119.94
109.96
95
109.95
109.99
109.91
119.98
119.98
119.91
119.97
135.38
175.77
200.44
410
410.05
375.92
198
188.97
181.58
176.93
175.68
175.05
176.6
201.13
240.79
199.48
182.27
165.37
156.45
109.96
118.35
87.64
68.04
60.99
63.71
73.17
61.64
65.13
67.33
71.33
76.97
71.58
76.67
69.96
59.79
70.7
109.92
117.89
115.4
109.98
88.49
119.92
107.1
74.14
52.04
34.95
30.09
32.67
42.97
39.48
40.38
60.02
67.54
89.99
70.09
60.05
48.93
33.87
25.08
34.59
50.31
130
130.08
99.94
69.67
90.95
77.75
44.44
55.02
54.05
50.06
67.75
109.96
143.15
225.1
500.06
502.65
468.03
338.8
207.27
199.9
196.66
191.07
191.82
140
130
130.08
99.98
62.28
73.76
94.8
96.16
69
68.94
89.36
96.21
113.71
222.51
237.03
259.93
259.91
209.9
229.12
213.13
207.86
206.94
159.91
135.06
132.03
231.77
273.58
250.08
132.78
222.75
215.9
109.98
150.18
145.6
143.05
130.79
164.38
222.72
249.92
579.45
541.45
244.74
199.92
119.66
110.64
110
109.98
118.28
118.49
225.1
199.95
123
76.79
90.7
78.82
31.17
21.65
12.97
12.92
13.92
20.34
62.05
72.68
84.48
79
72.63
64.49
54.55
53.68
48.67
49.71
49.95
55.68
68.12
79.02
59.12
45.37
62.02
50.16
14.44
30.17
25.09
25.04
29.76
50.08
88.05
168.43
185.06
112.35
77.26
86.6
85.43
88.36
89.12
84.72
57.75
39.53
116.01
170.06
144.91
74.8
71.32
66.96
61.68
67.28
67.42
71.21
71.24
72.93
72.48
86.91
87.52
79.07
78.9
72.95
67.84
71.16
67.29
59.93
57.98
83.43
191.84
204.15
198.64
168.85
123.77
103.01
79.97
99.7
78.95
73.92
69.91
80.01
68.46
70.04
68.42
75.63
71.07
54.81
30.06
19.05
17.97
17.95
21.8
30.06
68.06
118.02
78.86
57.97
66.04
53.85
37.62
44.65
42.56
48.99
53.21
57.89
119.95
119.91
215.64
229.59
119.98
204.21
146.36
109.94
105.05
102.56
109.91
115.8
117.56
117.79
109.98
80.44
83.27
79.9
52.16
58.29
51.9
52.4
58.84
69.04
119.96
175
174.98
109.97
109.98
206.39
131.76
145.57
119.99
127.28
123.65
174.93
213.12
236.7
134
95.1
115.97
105.07
66.62
70.03
68.08
68.72
68.94
87.62
150
190.81
110
80.03
100.01
109.96
119.92
109.92
93.13
73.35
56.32
57.59
60.09
59.95
53.66
39.32
44.25
40.84
16
14.49
14.36
14.41
14.52
14.6
19.39
40.11
47.32
53.24
58.55
73.99
65.1
41.02
17.97
15.71
13.79
13.18
19.5
30.08
18.95
13.11
13.06
12.74
11.23
11.07
10.99
10.74
11.71
12.87
13.79
17.54
40.04
34.94
36.03
34.98
29.05
24.88
20.03
16.94
18.8
30.05
65.53
169.94
38.71
28.27
22.86
35.6
26.51
24.99
16
12.96
13.92
12.55
16.26
11.02
11.91
12.52
12.1
12.08
12.08
12.06
9.76
8.84
12.04
12.77
12.82
17.15
12.96
12.73
13.14
13.2
12.96
13.14
13.19
13.3
13.7
14.6
15.5
15.92
16.51
12.86
13
13.13
15.97
13.35
11.79
11.77
11.21
13.67
44.04
62.13
48.14
46.62
61.82
40.79
30.02
16.44
14.55
13.95
14.94
22.96
38.54
41.71
55.97
54.64
48.43
53.66
52.52
46.81
36.91
35.78
38
45.02
53.18
75.73
32.94
22.18
34.15
35.04
33.65
31.72
34
35
35.36
41.56
159.96
196.51
208.28
281.1
232.7
194.58
186.45
124.68
63.11
58.17
63.32
90
93.23
109.96
45.07
28.4
41.85
44.93
32.8
55.29
62.8
57
69.16
96.45
200.77
266.64
289.97
273.98
209.82
194.91
185.99
173.78
123.22
109.91
77.15
109.99
109.92
130.74
86.34
50.06
50.06
36.19
12.96
13.22
12.36
12.95
13.95
20.54
56.17
114.92
173.7
150.01
201.45
144.31
118.81
117.08
111.01
109.97
89.48
104.96
194.69
194.92
143.51
80.77
86.71
84.64
34.2
25.08
20.3
16.91
15.89
28.38
40.12
71.15
109.97
114.91
100.04
100.03
57.99
18.54
30.45
31.86
30.03
27.82
31.16
40.35
21.95
12.96
11.1
8.85
7.62
8.16
7.14
5.22
4.59
5.94
6.8
7.9
9.5
10.4
10.5
11.14
11.14
10.42
11.38
12.47
13.98
15.5
21.74
65.47
50.08
44.43
52.59
51.47
54.87
56.96
53.12
NaN
54.89
47.04
49.17
52.71
87.36
87.05
104.09
88.19
82.79
48.23
33.48
18.99
18.92
18.93
18.98
19.92
19.96
15.43
14.23
13.13
11.6
9.22
8.05
7.83
8.81
10.46
12.03
14.8
29.7
30.9
24.07
14.72
14.35
14.92
19.42
20.8
14.04
14.48
25
19.24
31.22
20.92
21.08
21.21
18.92
40.98
36.95
43.53
51.13
79.97
119.94
110.4
175.65
250
179.54
151.26
111.73
130.08
110
106.31
79.19
74.97
69.56
89.98
109.42
95
100.03
95.35
52.11
46.05
44.33
44.76
55.15
64.83
92.1
104.8
119.94
126.12
124.03
124.02
125.09
119.94
119.98
119.3
115.99
126.14
156.08
155.15
151.13
124.77
123.87
119.93
109.96
101.43
99.91
107.07
109.97
119.93
178.75
219.09
294
323.56
256.29
224.49
212.73
203.92
193.43
190.8
185.62
184.96
188.01
200.01
208.28
199.08
164.35
150.64
120.08
111.72
99.64
94.48
99.59
109.02
136.65
181.41
200.03
208.47
200.35
193.08
181.14
171.94
159.91
143.57
109.95
138.92
172.4
191.7
199.57
195.38
174.92
137.69
117.77
106.91
97.99
83.35
70.01
60.49
57.26
45.91
42.92
32.66
45.07
48.39
40.82
29.25
25.87
25.28
25.98
35.75
45.64
73.12
80.87
58.7
57.79
36.7
28.36
34.87
34.35
35.25
36.74
39.02
41.37
50.04
53.05
67.52
74.28
77.33
61.94
59.96
55.01
51.71
48.71
48.55
58.93
68.66
90.09
69.95
64.6
57.33
46.76
49.96
48.4
46.93
45.28
42.52
63.71
109.96
120.6
101.16
87.6
86.59
86.66
87.78
86.37
57.71
48.38
48.4
68.62
69.93
74.86
72.74
63.43
55.89
48.31
17.44
17.02
16.94
17.5
19.22
30.9
64.99
109.9
109.92
100.04
108.79
100.35
72.68
54.89
27.62
34.9
32.29
49.87
72.02
75.44
41.07
46.29
26.22
21.27
24.8
24.24
23.61
24.01
25.42
52.67
91.4
109.92
109.92
109.92
100.04
77.08
79.71
74.73
71.98
74.75
74.81
109.96
160.04
178.43
99.5
109.93
96.63
60.37
61.38
60.89
59.64
67.58
73.58
74.13
87.07
136.61
151.41
95.96
90.42
87.16
80.09
70.38
70.15
73.35
74.82
80.91
82.06
92.15
75.16
54.68
45.08
27.35
14.33
8.42
2.11
2.47
8.79
19.85
37.1
41.25
40.76
40.89
45.87
47.5
46.03
41.68
25.95
34.9
30.56
42.26
25.69
34.91
26.06
25.36
22.93
20.64
25.58
25.64
25.66
26.4
30.19
33.76
31.64
28.95
35.22
36.11
25.36
21.8
22.2
21.73
20.69
20.72
19.01
22.44
36.31
39.93
34.61
35.4
29.13
27
25.49
24.57
24
23.72
23.7
24.65
23.53
25.28
26.49
21.93
12.59
13
8.75
8.44
5.13
5
8.52
14.86
24.35
29.91
27.93
24.51
14.62
12.96
22.66
20.2
21.78
24.52
25.87
35.84
109.97
129.75
199.1
174.99
115.91
109.96
101.32
103.93
54.48
63.02
72.81
75.54
109.91
119.99
47.09
40.03
33.12
29.12
35.77
36.63
38.19
41.09
44.78
109.96
229.54
268.78
109.98
109.21
109.95
99.96
97.33
80.81
83.7
77.01
76.58
179.4
184.63
187.03
185.97
182.37
173.2
109.95
76.41
76.84
76.9
77.86
78.61
90.36
183.2
187.97
191.75
188.84
117.75
106.47
96.23
81.34
73.06
69.28
76.13
79.5
86.62
109.99
87.94
72.4
64.34
58.73
68.78
64.53
65.84
70.07
72.63
73.6
100.09
110
109.99
118.55
140
148.56
110
109.99
98.26
83.63
115.33
110
82.83
97.56
76.44
63.44
57.78
44.66
49.78
45.76
44.73
44.79
49.9
55.02
68.78
65.15
69.41
70.07
69.59
66.9
65.11
62.31
51.2
53.3
62.01
68.39
69.96
79.26
70.82
68.61
62.71
58.99
76.39
69.78
69.08
68.52
68.06
65
62.43
61.78
65.53
64.97
64.91
59.15
62.61
51.88
34.61
40.32
52.22
54.85
57.12
58.72
54.11
51.78
48.52
40.73
37.03
35.05
35.22
37.44
41.75
44.17
45.32
50.93
66.23
69.27
64.09
41.29
23.94
13.16
13.14
13.18
20.51
60.69
69.46
70.45
73.52
72.58
69.46
63.23
67.94
64.4
64.8
67.85
72.67
69.26
68.01
71.08
70.44
80.54
82.13
77.81
72.02
61.17
45
59.97
72.9
81.56
82.94
86.42
82.68
82.9
71.26
64.18
81.88
79.57
79.94
81.33
84.14
92.34
120.01
175
160.05
122.87
139.95
97.52
88.55
80.65
77.92
75.05
78.42
84.97
90.83
88.56
89.13
87.81
84.16
74.24
68.48
65.52
65.52
67.26
68.55
70.86
86.65
109.99
100.12
97.14
89.95
79.63
72.79
69.31
69.33
68.93
69.26
71.74
69.9
69.88
69.81
69.01
59.95
54.71
33.26
30.42
31.09
35.01
36.76
45.58
66.75
72.79
81.87
72.39
68.22
56.33
49.31
43.5
37.73
40.11
39.95
44.25
46.7
45.4
44.55
39.77
25.73
19
15.99
16.92
16.71
16.93
19.39
44.65
67.46
83.64
82.84
70
68.95
58.27
50.91
40.04
29.97
30.34
30.93
33.4
36.34
37.83
30.91
31.2
25.74
24.55
18.95
21.96
21.7
23.57
23.28
24.47
23.66
29.32
37.55
37.67
37.53
20.9
13.29
13.58
13.33
13.33
21.54
40.53
37.92
39.73
37.93
35.13
30.89
25.78
30.51
31.76
32.56
33.78
31.8
32.75
35.08
65.67
70.36
78.89
73.28
72.26
63.34
56.89
51.74
77.26
80.63
109.04
161.05
169.93
120
163.65
126.53
82.75
91.73
89.15
91.03
95.1
100.48
151.02
227
261.87
272.47
249.06
225.15
220.67
204.06
170
160.45
150.06
130.47
194.17
199.58
199.43
187.37
150.06
72.42
18.95
9.93
9.48
5.94
4.92
11.5
13.31
77.28
198.72
207.66
199.84
204.58
198.58
197.83
159.94
160.9
189.95
193.74
199.99
204.52
204.53
201.09
199.61
109.99
45.99
25.32
28.07
31.17
35.68
52.4
118.12
204.11
271.01
265.98
252.74
218.24
206.63
199.62
120
114.31
109.99
116.13
129.97
205.75
205.77
160.03
175
132.36
59.65
48.26
28.37
23.35
34.65
50
113.89
207.51
283.37
279.29
251.26
217.73
205.91
199.99
112.24
109.23
109.99
109.99
91.97
140.05
161.76
146.48
149.94
89.59
20.59
23.14
30.04
32.9
50.41
72.69
119.99
219.36
280.06
291.22
256.34
223.65
210.66
202.76
123.33
109.99
91.83
110
110
129.47
126.14
120
129.1
60.71
20.43
17.94
13.93
13.35
13.24
13.32
13.87
14.51
24.94
35.38
37.92
35.08
29.59
26.99
26.97
27.27
27.97
39.9
98.81
149.99
199.99
216.57
219.54
216.19
148.12
130.57
122.96
111.94
115.15
117.32
113.44
117.41
109.63
119.99
113.37
107.82
107.4
100.71
100.57
96.14
96.21
106.5
136.19
199.96
211.99
219.06
219.88
180.09
120
17.24
16.37
15.2
13.14
11.81
19.88
119.99
219.9
238.94
126.88
71.87
28.98
17.41
13.01
10.09
10.37
10.33
28.92
48.13
65.52
51.18
51.77
21.98
10.26
8.96
8.44
8.5
9.17
10.7
33.41
106.78
170.06
90.21
76.57
74.74
74.13
75.46
75.17
73.75
74.14
89.87
115.64
238.99
269.94
270.23
261.77
247.14
221.84
109.77
99.03
99.08
108.84
120.09
149.09
256.58
296.9
280.1
255.09
226.01
209.41
204.64
154.88
142.6
135.08
199.09
224.98
243.98
272.22
272.49
239.01
226.02
111.75
46.34
33.67
32.82
34.18
36.61
82.73
222.53
255.06
259.71
245.12
227.75
224.89
217.49
155.73
100.03
99.35
99.35
128.75
181.49
175
115.27
125.62
60
28.2
17.99
18.18
20.91
28.09
29.92
126.96
225.4
274.92
262.97
229.46
213.18
207.95
165.28
104.09
75.92
27.93
9.42
22.95
26.95
10.01
7.16
6.2
4.49
3.64
3.53
2.93
1.96
1.38
1.03
1.75
3.07
4.97
5.89
20.19
74.42
97.71
101.81
76.51
25.97
25.94
5.99
25.98
96.89
85.03
85.09
99.05
11.97
6.66
7.9
8.19
9.66
11.47
11.89
19.54
20.83
27.95
26.88
60.19
25.95
25.94
17
17.23
20.95
46.08
97.22
104.13
139.23
166.61
192.33
184.72
165.79
123.57
111.19
101.18
101.18
103.88
110.5
134.77
234.24
256.23
250.04
219.21
199.95
194.39
185.51
183.46
175.24
179.53
132.86
177.92
202.89
202.28
201.89
200.07
140.09
14.45
12.76
12.23
12.19
12.38
12.78
18.99
29.95
196.03
198.65
195.54
108.57
99.1
99.02
86.31
76.76
55.09
49.47
96.2
93.95
53.18
50.1
31.54
30
25.95
7.37
6.9
6.66
6.63
7.12
15.21
117.66
175.02
189.54
183.91
144.9
97.53
96.55
95.1
29.94
31.26
79.05
117.6
175.04
175.05
163.31
139.96
81.49
32.43
35.33
49.32
71.42
84.13
47.12
94.34
122.27
132.27
137
138.09
132.11
150.16
124.2
87.91
86.54
90.5
94.98
94.61
110.4
142.34
165.04
165.02
119.67
40.04
65.49
50.1
50.08
50.09
74.86
133.26
226.93
242.74
242.29
225.02
168.78
120
106.66
102.61
99.63
93.48
99.04
117.36
133.3
220.36
118.5
115.77
74.94
54.1
90.03
71.87
65.28
67.79
77.29
117.33
124.22
127.21
130.73
124.08
117.78
104.41
112.89
106.28
93.75
96.36
103.36
107.22
128.64
159.36
178.78
166.26
103.05
61.51
94.7
36.33
24.99
9.98
7.1
43.09
7.39
108.52
111.31
107.95
85.75
48.06
41.36
7.28
7.04
7.07
34.54
107.77
139.97
172.44
166.77
177.42
130.01
70.01
7.33
6.78
6.17
6.53
7.3
80
139.21
235.63
245.06
188.47
183.37
183.52
179.96
143.56
135.49
145.62
146.04
165.09
179.33
180.02
179.18
178.28
135.8
34.95
11.95
10.26
9.08
10.61
8.54
28.71
70.03
175.7
179.94
184.95
231.99
216.29
208.09
197.46
189.24
187.97
204.12
237.13
251.82
290
291.05
250
200.63
130.07
23.16
18.49
12.58
12.58
19.93
143.34
199.18
299.91
360.89
249.99
179.17
202.46
174.66
177.03
172.47
174.61
193.1
211.64
235.41
280.1
273.28
249.99
225.05
94.72
120
110.06
63.12
66.46
87.88
140
240.29
300.08
331.25
260.83
275.93
363.1
355.01
250
250
240.3
246.21
368.88
250
269.27
266.84
246.92
228.76
120
150.08
119.92
86.56
86.72
107.28
222.84
258.83
500.05
450.02
355.03
249.99
259.11
440
274.32
265.64
249.98
249.98
240.88
281.99
249.98
225.48
212.8
200.34
133.26
130.93
100.01
60.33
87.69
100.02
107.23
107.23
178.94
206.33
200
172.5
154.69
160.01
120
142.03
150.03
162.65
200.04
230.11
196.18
214.06
228.11
208.93
144.43
100.01
74.51
75.87
77.24
76.26
94.13
105.66
130.48
140.07
146.36
138.29
138.25
136.95
109.92
101.4
103.7
133.19
139.01
166.51
208.25
181.29
227.9
218.56
191.24
153.78
151.41
120
126.74
126.5
172.54
202.7
224.96
230.02
220.97
217.19
202.68
188.88
171.73
171.63
170.88
175.25
199.06
234.49
249.99
225.06
190
180.03
147.35
120
107.77
97.32
96.24
107.4
118.37
188.91
240.87
255.02
215.91
184.65
180
170.04
150.02
157.2
165.85
170.07
194.95
209.21
243.43
214.71
215.01
182.14
99.8
110.78
80.07
25.09
30.2
29.99
156.07
163.41
235.07
237.14
213.25
199.79
200.93
201.61
187.05
175.86
200
225.09
158.68
169.94
159.83
159.03
155.47
143.86
36.22
30
23.86
21.44
21.59
22.21
22.55
108.91
119.71
150
158.22
130.08
149.99
150
149.99
139.49
125.06
130.09
198.23
218.66
211.83
170.99
165.42
166.8
126.95
104.18
98.54
94.61
80.98
97.8
101.58
210.85
226.1
217.9
205.56
215
210.12
184.02
170.43
173.12
163.51
199.93
217.25
219
186.93
165.75
180
133.86
100.09
97.67
91.39
89.45
89.24
88.21
95.96
99.98
90.08
109.59
129.91
126.42
120.03
120
109.57
109.55
103.89
121.15
125.09
142.49
139.9
154.73
164.37
130.98
106.11
42.59
39.05
37.22
36.02
42.28
73.18
